vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
2FMPK4J98LBA46364,2020,Ford,Edge,SEL ,23998,51035,Automatic,AWD,Gas,21,28,Iconic Silver Metallic,Ebony, Englewood, CO
1C4PJMDX9KD460263,2019,Jeep,Cherokee,Limited ,25295,21063,Automatic,4WD,Gas,19,27,Diamond Black Crystal Pearlcoat,Black, Clearwater, FL
1G1ZD5ST4JF153391,2018,Chevrolet,Malibu,LT with 1LT,11600,121476,Automatic,FWD,Gas,27,36,Summit White,Jet Black, Springfield, VA
1FMCU9J99LUB24909,2020,Ford,Escape,Titanium ,25495,57517,Automatic,AWD,Gas,23,31,Velocity Blue Metallic,Ebony Black, Henderson, NC
1FMCU9G64LUA29381,2020,Ford,Escape,SE ,25982,3710,Automatic,AWD,Gas,26,31,Agate Black Metallic,Dark Earth Gray, Oklahoma City, OK
3GCUYEED5MG246563,2021,Chevrolet,Silverado,RST Crew Cab Short Bed ,41385,83046,Automatic,4WD,Gas,19,22,Black,Jet Black, Athens, GA
3GCUYEET0LG366230,2020,Chevrolet,Silverado,RST Crew Cab Short Bed ,45500,30219,Automatic,4WD,Diesel,19,22,Black,Jet Black, Savannah, GA
1C4RJFAG2KC802344,2019,Jeep,Grand,Altitude ,26999,100073,Automatic,4WD,Gas,18,25,Billet Silver Metallic Clearcoat,Black, Philadelphia, PA
1FTFW1EF9HKC08485,2017,Ford,F-150,XLT SuperCrew 5.5' Box ,27454,82334,Automatic,4WD,Gas,17,23,Oxford White,Medium Earth Gray, Nashville, TN
3GNCJLSB2HL229330,2017,Chevrolet,Trax,LT ,10999,110094,Automatic,FWD,Gas,25,33,Summit White,Jet Black, Modesto, CA
3GNAXUEV6LS630332,2020,Chevrolet,Equinox,LT with 1LT ,23498,10310,Automatic,AWD,Gas,25,30,Summit White,Jet Black, Woodbridge, NJ
1FTFW1E59NFA23963,2022,Ford,F-150,XL SuperCrew 5.5' Box ,41932,30563,Automatic,4WD,Gas,19,22,Black,Black, Fayetteville, TN
1FTFW1EF8EFA85606,2014,Ford,F-150,XLT SuperCrew 5.5' Box ,20993,52035,Automatic,4WD,Gas,14,19,Oxford White,Adobe Leather, Cincinnati, OH
1G1ZD5ST8MF054173,2021,Chevrolet,Malibu,LT,20693,18958,Automatic,FWD,Gas,29,36,Summit White,Jet Black, Bedford, OH
1G1ZD5ST3MF067798,2021,Chevrolet,Malibu,LT,23495,69845,Automatic,FWD,Gas,29,36,Mosaic Black Metallic,Dark Atmosphere/ Medium Ash Gray, Marianna, FL
1FTEX1CM3EKF19447,2014,Ford,F-150,STX SuperCab 6.5' Box ,13500,133318,Automatic,RWD,Gas,17,23,Orange,Grey, Dallas, TX
1C4RJFDJ7LC191719,2020,Jeep,Grand,SRT ,60555,133318,Automatic,RWD,Gas,17,23,Orange,Grey, Dallas, TX
3GCPYFED4MG476467,2021,Chevrolet,Silverado,LT Trail Boss Crew Cab Short Bed ,49975,13165,Automatic,4WD,Gas,16,21,Black,Jet Black, Concord, NC
1C4BJWEG5HL530781,2017,Jeep,Wrangler,Unlimited 75th Anniversary,24000,95069,Automatic,4WD,Gas,16,21,Black Clearcoat,Black, Hartford, CT
3FA6P0HDXJR162707,2018,Ford,Fusion,SE ,15511,66072,Automatic,FWD,Gas,21,32,Ingot Silver Metallic,Black, Fort Wayne, IN
2FMPK3K92LBB35372,2020,Ford,Edge,Titanium ,24958,57906,Automatic,FWD,Gas,21,29,Agate Black,Ebony, Glen Allen, VA
1FM5K8GC4LGA57162,2020,Ford,Explorer,ST ,39975,46139,Automatic,4WD,Gas,18,24,Star White Metallic Tri-Coat,Ebony, Norwalk, CT
1FTEW1CP2HFA06152,2017,Ford,F-150,XLT SuperCrew 5.5' Box ,27939,89379,Automatic,RWD,Gas,18,25,Shadow Black,Black, Vacaville, CA
1C6HJTAGXLL180966,2020,Jeep,Gladiator,Sport S,35995,34204,Automatic,4WD,Gas,16,23,Black Clearcoat,Black, Henderson, NC
2C4RC1BG6ER325506,2014,Chrysler,Town,Touring,8499,119847,Automatic,FWD,Gas,17,25,Brilliant Black Crystal Pearlcoat,Black/Light Graystone, La Habra, CA
1C4HJXEN1LW173007,2020,Jeep,Wrangler,Unlimited Sahara,31000,68923,Automatic,4WD,Gas,17,23,Bright White Clearcoat,Black, Van Nuys, CA
1FTEW1CP5GFC67919,2016,Ford,F-150,XLT SuperCrew 6.5' Box ,17999,182633,Automatic,RWD,Gas,19,26,Shadow Black,Unspecified, Youngsville, NC
1FTEW1EPXMFA62783,2021,Ford,F-150,Lariat SuperCrew 5.5' Box ,50000,23162,Automatic,4WD,Gas,19,24,Agate Black Metallic,Black, Hicksville, OH
1FTNE2ELXBDA44489,2011,Ford,Econoline,E-250 Commercial,19995,69264,Automatic,RWD,Gas,13,17,Oxford White,Medium Flint, Norco, CA
1FTEW1E50LFA21723,2020,Ford,F-150,Lariat SuperCrew 5.5' Box ,41993,60851,Automatic,4WD,Gas,18,23,Silver,Unknown, Scottsdale, AZ
1C4HJXEG7JW238649,2018,Jeep,Wrangler,Unlimited Sahara (JL),37499,25535,Automatic,4WD,Gas,17,23,Granite Crystal Metallic Clearcoat,Black, Fort Worth, TX
1C4PJMBX4LD627259,2020,Jeep,Cherokee,Trailhawk ,25991,25535,Automatic,4WD,Gas,17,23,Granite Crystal Metallic Clearcoat,Black, Fort Worth, TX
1C6RRFFG5MN545762,2021,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",36481,71553,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Lt Frost Beige/Black, Davenport, IA
1FM5K7D8XJGA86947,2018,Ford,Explorer,XLT ,21990,77779,Automatic,FWD,Gas,17,24,Shadow Black,Ebony Black, Denton, TX
2GKFLWEK2E6214876,2014,GMC,Terrain,SLE-2 ,11500,87856,Automatic,AWD,Gas,20,29,Summit White,Light Titanium, Council Bluffs, IA
3GNAXLEX8LL144899,2020,Chevrolet,Equinox,LT with 2LT ,22977,54683,Automatic,FWD,Gas,22,29,Nightfall Gray Metallic,Jet Black, Fox Lake, IL
1D7HA16K57J626328,2007,Dodge,Ram,ST Regular Cab Regular Bed ,8995,115945,Automatic,RWD,Gas,16,21,Red,Unspecified, Lumberton, TX
1GYKNDRS7KZ116763,2019,Cadillac,XT5,Luxury ,28995,41936,Automatic,AWD,Gas,18,25,Harbor Blue Metallic,Cirrus, Freeport, NY
1C4BJWDG8FL666742,2015,Jeep,Wrangler,Unlimited Sport,20336,116898,Automatic,4WD,Gas,16,21,Firecracker Red Clear Coat,Black, Jefferson City, MO
3GTP9CEK4MG434455,2021,GMC,Sierra,Elevation with 3SB Crew Cab Short Bed ,43586,32883,Automatic,4WD,Gas,18,21,Summit White,Jet Black, Tomball, TX
2G1125S37E9118149,2014,Chevrolet,Impala,LT with 2LT,10900,144617,Automatic,FWD,Gas,19,29,Blue Ray Metallic,Jet Black, Jacksonville, NC
2C4RDGCG8KR804620,2019,Dodge,Grand,SXT,18517,71246,Automatic,FWD,Gas,17,25,White Knuckle Clearcoat,Black, Columbus, OH
1GCPYBEK6LZ378000,2020,Chevrolet,Silverado,Custom Crew Cab Short Bed ,37987,30959,Automatic,4WD,Gas,15,20,Red Hot,Jet Black, Columbia, KY
1G1ZC5ST6LF107017,2020,Chevrolet,Malibu,LS with 1FL,20024,38778,Automatic,FWD,Gas,29,36,Mosaic Black Metallic,Dark Atmosphere/ Medium Ash Gray, Concord, CA
1C6SRFLT2KN630137,2019,Ram,1500,"Rebel Crew Cab 5'7"" Box ",34995,144000,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Red/Black, Cullman, AL
1GYS4DKL3MR279547,2021,Cadillac,Escalade,Premium Luxury Platinum ,91087,35751,Automatic,4WD,Gas,14,19,Black Raven,Whisper Beige With Gideon Accents, Houston, TX
1C4PJMDX7KD188540,2019,Jeep,Cherokee,Limited ,21995,36119,Automatic,4WD,Gas,19,27,Velvet Red Pearlcoat,Black, Jamaica, NY
2C4RDGBG4GR316998,2016,Dodge,Grand,SE,8499,233318,Automatic,FWD,Gas,17,25,Bright White Clearcoat,Black/Light Graystone, Utica, MI
5YJ3E1EA8KF300265,2019,Tesla,Model,Standard Range Plus ,33658,28869,Automatic,RWD,Electric,240,,Pearl White Multi-Coat,Unknown, Rocklin, CA
3FA6P0H75JR114624,2018,Ford,Fusion,SE ,16865,87950,Automatic,FWD,Gas,21,32,Burgundy Velvet Metallic Tinted Clearcoat,Ebony, Jackson, MI
1C4GJXAN9MW820353,2021,Jeep,Wrangler,Sport S,35500,14279,Automatic,4WD,Gas,17,25,Firecracker Red Clearcoat,Black, Webster, TX
2LMPJ8K9XLBL07572,2020,Lincoln,Nautilus,Reserve ,33197,31713,Automatic,AWD,Gas,20,25,Pristine White,Coffee, Holiday, FL
3GCUKREC0GG234227,2016,Chevrolet,Silverado,LT Crew Cab Short Box ,22999,104286,Automatic,4WD,Gas,17,22,Summit White,Jet Black, Dumfries, VA
1C4RJEAGXLC280977,2020,Jeep,Grand,Laredo E ,25844,53798,Automatic,RWD,Gas,19,26,Diamond Black Crystal Pearlcoat,Black, Moab, UT
1FMCU9HXXDUB01905,2013,Ford,Escape,SEL ,9999,103319,Automatic,4WD,Gas,22,30,Tuxedo Black,Charcoal Black, Maple Shade, NJ
1C4RJFCGXEC441690,2014,Jeep,Grand,Overland ,19468,117055,Automatic,4WD,Gas,17,24,Billet Silver Metallic Clearcoat,Black, Virginia Beach, VA
3FMCR9A63MRA08556,2021,Ford,Bronco,Base,25406,37749,Automatic,4WD,Gas,25,28,Oxford White,Ebony, Frederick, MD
2C4RRGAG1DR622538,2013,Ram,Cargo,"Tradesman 119"" Wheelbase",5500,225241,Automatic,FWD,Gas,17,25,Stone White,Black/Light Graystone Interior, Carrollton, TX
1C6SRFJT5MN785531,2021,Ram,1500,"Laramie Crew Cab 5'7"" Box ",47500,13576,Automatic,4WD,Gas,19,24,Billet Silver Metallic Clearcoat,Black, Glen Carbon, IL
1C4BJWDG3GL263575,2016,Jeep,Wrangler,Unlimited Sport,25500,40896,Manual,4WD,Gas,16,21,Black Clearcoat,Black, Kennesaw, GA
1FTEW1CP2LKF55561,2020,Ford,F-150,XL SuperCrew 5.5' Box ,34493,32678,Automatic,RWD,Gas,19,25,Magnetic Metallic,Black, Avondale, AZ
1FTEW1EG3JFC76705,2018,Ford,F-150,Platinum SuperCrew 5.5' Box ,38470,90740,Automatic,4WD,Gas,16,22,Ingot Silver Metallic,Black, Ridgeland, MS
1FTEW1EP9MFB21953,2021,Ford,F-150,Lariat SuperCrew 5.5' Box ,52990,33175,Automatic,4WD,Gas,19,24,Agate Black Metallic,Black, Milwaukee, WI
1FA6P8CF5L5114755,2020,Ford,Mustang,GT Premium Fastback,39990,8702,Automatic,RWD,Gas,15,24,Oxford White,Ebony W/Red Stitch, Sarasota, FL
3FA6P0HD4LR161930,2020,Ford,Fusion,SE ,20600,40436,Automatic,FWD,Gas,23,34,Alto Blue Metallic Tinted Clearcoat,Ebony, Fredericksburg, VA
1FADP5BU9DL518063,2013,Ford,C-Max,Hybrid SEL,10395,119283,Automatic,FWD,Hybrid,42,37,Ingot Silver Metallic,Medium Light Stone, Mobile, AL
3FA6P0HD6JR186633,2018,Ford,Fusion,SE ,24986,19270,Automatic,FWD,Gas,21,32,Ruby Red Metallic Tinted Clearcoat,Ebony, Victorville, CA
1C6SRFLT3NN278898,2022,Ram,1500,"Rebel Crew Cab 5'7"" Box ",54894,16307,Automatic,4WD,Gas,19,24,Granite Crystal Metallic Clearcoat,Red/Black, Tifton, GA
1FTEX1E87HKD03654,2017,Ford,F-150,XLT SuperCab 6.5' Box ,28900,59951,Automatic,4WD,Gas,17,23,Red,Gray, Troy, NY
3GNAXJEV8LS573419,2020,Chevrolet,Equinox,LT with 2FL ,28208,39216,Automatic,FWD,Gas,26,31,Summit White,Jet Black, Avon, IN
1GNSCBKC6HR375411,2017,Chevrolet,Tahoe,LT ,29744,105555,Automatic,RWD,Gas,16,23,Summit White,Jet Black, Houston, TX
1C6RR7LT3NS173719,2022,Ram,1500,"Warlock Crew Cab 5'7"" Box ",41990,148,Automatic,4WD,Gas,16,23,Patriot Blue Pearlcoat,Black, North Palm Beach, FL
1C6SRFFT3LN234229,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",44589,17132,Automatic,4WD,Gas,19,24,Flame Red Clearcoat,Black, South Pittsburg, TN
1C6SRFHT4LN417569,2020,Ram,1500,"Limited Crew Cab 5'7"" Box ",46633,57543,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Duluth, GA
3FA6P0HD5JR221145,2018,Ford,Fusion,SE ,11995,97064,Automatic,FWD,Gas,21,32,Shadow Black,Ebony, Fredericksburg, VA
2FMPK3K98JBB42016,2018,Ford,Edge,Titanium ,21995,81937,Automatic,FWD,Gas,20,29,Magnetic Metallic,Ebony, Escondido, CA
1C6SRFHT6LN391895,2020,Ram,1500,"Limited Crew Cab 5'7"" Box ",53988,28861,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Midland, TX
1G1BE5SM4H7171952,2017,Chevrolet,Cruze,LT with 1SD Sedan ,12850,85388,Automatic,FWD,Gas,30,40,Tungsten Metallic,Jet Black, Wilmington, NC
1GNSCBKC8FR172873,2015,Chevrolet,Tahoe,LT ,16900,157360,Automatic,RWD,Gas,16,23,Silver Ice Metallic,Jet Black, Costa Mesa, CA
1FTEW1EP1MKD13701,2021,Ford,F-150,XL SuperCrew 5.5' Box ,40357,30136,Automatic,4WD,Gas,19,22,Space White,Black, Cincinnati, OH
1C4BJWEG0GL340062,2016,Jeep,Wrangler,Unlimited Sahara,25989,60183,Manual,4WD,Gas,16,21,Granite Crystal Metallic Clearcoat,Black, Norwalk, OH
3GCPYDEK2LG387062,2020,Chevrolet,Silverado,LT Crew Cab Short Bed ,39988,36892,Automatic,4WD,Gas,19,22,Summit White,Jet Black, Morton, IL
2GNAXTEV9L6258820,2020,Chevrolet,Equinox,LT with 2FL ,17200,127645,Automatic,AWD,Gas,25,30,Silver Ice Metallic,Jet Black, Conway, AR
3C4PDCAB6LT264898,2020,Dodge,Journey,SE Value ,25030,29720,Automatic,FWD,Gas,19,25,Granite Pearlcoat,Black, Clewiston, FL
1FTMF1CM3CFC48877,2012,Ford,F-150,XLT Regular Cab 6.5' Box ,13995,152933,Automatic,RWD,Gas,17,23,White,Charcoal, Sneads Ferry, NC
1FM5K8B81HGD16197,2017,Ford,Explorer,Base ,17297,48428,Automatic,4WD,Gas,16,23,Shadow Black,Medium Light Camel, West Palm Beach, FL
2FMPK4J92LBA02702,2020,Ford,Edge,SEL ,28375,25734,Automatic,AWD,Gas,21,28,Agate Black,Ebony, Pikeville, KY
3GCUYDED5LG275120,2020,Chevrolet,Silverado,LT Crew Cab Short Bed ,36499,70618,Automatic,4WD,Gas,19,22,Summit White,Jet Black, Athens, GA
3GNAXJEVXJL178004,2018,Chevrolet,Equinox,LT with 1LT ,16429,79968,Automatic,FWD,Gas,26,32,Satin Steel Metallic,Medium Ash Gray, New Port Richey, FL
1C4RJFBG0LC234420,2020,Jeep,Grand,Limited X ,37972,26699,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Manahawkin, NJ
2GNALCEK6H6199797,2017,Chevrolet,Equinox,LT with 1LT ,15250,83372,Automatic,FWD,Gas,21,31,Iridescent Pearl Tricoat,Jet Black, San Antonio, TX
1C6HJTAG7NL109615,2022,Jeep,Gladiator,Texas Trail,42991,21689,Automatic,4WD,Gas,16,23,Bright White Clearcoat,Black, Houston, TX
2FMPK4J94LBA55076,2020,Ford,Edge,SEL ,25490,43154,Automatic,AWD,Gas,21,28,Atlas Blue Metallic,Ebony, Lafayette, LA
2FMPK4J94LBA93763,2020,Ford,Edge,SEL ,30998,32633,Automatic,AWD,Gas,21,28,Magnetic Metallic,Ebony, Bardstown, KY
2GNAXUEV6K6256074,2019,Chevrolet,Equinox,LT with 1LT ,21555,70735,Automatic,AWD,Gas,25,30,Silver Ice Metallic,Jet Black, Clive, IA
3GCPYFED3MG381964,2021,Chevrolet,Silverado,LT Trail Boss Crew Cab Short Bed ,48000,32208,Automatic,4WD,Gas,16,21,Northsky Blue Metallic,Gideon/Very Dark Atmosphere, Macon, GA
1FTER4FH6LLA15797,2020,Ford,Ranger,Lariat  SuperCrew 5' Box,31282,65665,Automatic,4WD,Gas,20,24,Red,Ebony, Victoria, TX
1GNSCBKC1KR254972,2019,Chevrolet,Tahoe,LT ,39988,81398,Automatic,RWD,Gas,15,22,Black,Jet Black, Midland, TX
1C4RJFAG7EC129233,2014,Jeep,Grand,Laredo ,13744,126204,Automatic,4WD,Gas,17,24,Brilliant Black Crystal Pearlcoat,Black, La Grange, IL
3GCUYEED4LG428513,2020,Chevrolet,Silverado,RST Crew Cab Short Bed ,44873,45891,Automatic,4WD,Gas,19,22,Summit White,Jet Black, Conroe, TX
3FA6P0D9XLR152084,2020,Ford,Fusion,Titanium ,29995,61055,Automatic,AWD,Gas,20,29,Iconic Silver Metallic,Ebony, Aumsville, OR
3GKALVEX3LL101995,2020,GMC,Terrain,SLT ,28477,9095,Automatic,AWD,Gas,25,28,Graphite Gray Metallic,Jet Black, Media, PA
1GCRWCED8LZ113052,2020,Chevrolet,Silverado,LT Double Cab Standard Bed ,29900,67460,Automatic,RWD,Gas,20,23,Black,Jet Black, Avondale, AZ
1C4HJXDG0JW150303,2018,Jeep,Wrangler,Unlimited Sport S (JL),29999,45479,Automatic,4WD,Gas,17,23,Black Clearcoat,Black/Heritage Tan, Grapevine, TX
1C4RJFBG1LC427062,2020,Jeep,Grand,Limited ,32483,43064,Automatic,4WD,Gas,18,25,Diamond Black Crystal Pearlcoat,Black, Glen Mills, PA
1FTEW1EP7KKF12829,2019,Ford,F-150,XL SuperCrew 5.5' Box ,34741,42756,Automatic,4WD,Gas,18,23,Agate Black,Black, Columbus, OH
3C4PDCGG2KT746298,2019,Dodge,Journey,Crossroad ,17498,75625,Automatic,FWD,Gas,19,25,Granite Pearlcoat,Black, Brooksville, FL
1FTEX1EB2LKE57127,2020,Ford,F-150,XLT SuperCab 6.5' Box ,35400,24064,Automatic,4WD,Gas,18,23,Velocity Blue Metallic,Medium Earth Gray, Bloomington, IN
1FTEW1E55JKF13555,2018,Ford,F-150,Lariat SuperCrew 5.5' Box ,33789,90082,Automatic,4WD,Gas,19,24,White Platinum Metallic Tri-Coat,Black, Lubbock, TX
1C4PJMDX9KD138156,2019,Jeep,Cherokee,Limited ,25984,53056,Automatic,4WD,Gas,19,27,Billet Silver Metallic Clearcoat,Black, Lewisville, TX
1FTFW1E54MFB17229,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,45888,26048,Automatic,4WD,Gas,19,22,Agate Black Metallic,Black W/Medium Dark Slate, Santa Clara, CA
1C4RJFBG3FC212576,2015,Jeep,Grand,Limited ,19450,75445,Automatic,4WD,Gas,17,24,Bright White Clearcoat,Lt Frost Beige/Black, Savannah, GA
1FTEW1EP7FFC55475,2015,Ford,F-150,XLT SuperCrew 5.5' Box ,28995,91449,Automatic,4WD,Gas,17,23,Blue,Grey, Salt Lake City, UT
2C3CDXBG4KH709988,2019,Dodge,Charger,SXT ,19999,60755,Automatic,RWD,Gas,19,30,Destroyer Gray Clearcoat,Black, West Palm Beach, FL
1GCNKREC7EZ299075,2014,Chevrolet,Silverado,LT with 2LT Regular Cab Long Box ,25995,48614,Automatic,4WD,Gas,17,22,Black,Jet Black, Concord, NC
1FTFW1EGXJFE29651,2018,Ford,F-150,Platinum SuperCrew 6.5' Box ,47750,20763,Automatic,4WD,Gas,16,22,Ruby Red Metallic Tinted Clearcoat,Dark Marsala, Pasco, WA
2GCEK133281303048,2008,Chevrolet,Silverado,WT Crew Cab Short Box ,9903,158218,Automatic,4WD,Gas,14,18,Dark Cherry Metallic,Black, Perrysburg, OH
3FMCR9A68MRB34847,2021,Ford,Bronco,Base,28928,29983,Automatic,4WD,Gas,25,28,Shadow Black,Ebony, Denison, TX
1C6RRFFG9LN390082,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",39969,24423,Automatic,4WD,Gas,19,24,Granite Crystal Metallic Clearcoat,Black, Lithonia, GA
1FMSK7DH0LGB01218,2020,Ford,Explorer,XLT ,26585,83049,Automatic,RWD,Gas,21,28,Star White Metallic Tri-Coat,Ebony, Kernersville, NC
1C6RRFFG0LN113918,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",34269,35196,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Fort Gratiot, MI
1C4RJFLG0LC272387,2020,Jeep,Grand,Trailhawk ,32071,51001,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Ruby Red/Black, Brockton, MA
2LMPJ8K93LBL14119,2020,Lincoln,Nautilus,Reserve ,34995,21897,Automatic,AWD,Gas,20,25,Magnetic Gray,Ebony, Opelousas, LA
1FM5K7F89HGE36477,2017,Ford,Explorer,Limited ,22999,57838,Automatic,FWD,Gas,19,27,White Platinum Metallic Tri-Coat,Ebony Black, Roswell, GA
1FMSK8FH4MGA85318,2021,Ford,Explorer,Limited ,38487,55908,Automatic,4WD,Gas,20,27,Star White Metallic Tri-Coat,Deep Cypress, Clarksville, TN
1FTMF1C87GKE11546,2016,Ford,F-150,XL Regular Cab 6.5' Box ,19998,62530,Automatic,RWD,Gas,18,25,Oxford White,Medium Earth Gray, Webster, TX
1FTEW1E54LKD26858,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,31995,81215,Automatic,4WD,Gas,18,23,Oxford White,Medium Earth Gray, Arlington, TX
1GCUYDED1LZ252613,2020,Chevrolet,Silverado,LT Crew Cab Short Bed ,31584,87623,Automatic,4WD,Gas,19,22,Black,Jet Black, Belle Glade, FL
3FA6P0HD8LR230229,2020,Ford,Fusion,SE ,17995,62908,Automatic,FWD,Gas,23,34,Iconic Silver Metallic,Light Putty, Buford, GA
1FMSK8DH9LGC39698,2020,Ford,Explorer,XLT ,31295,34993,Automatic,4WD,Gas,20,27,Iconic Silver Metallic,Ebony, Hackensack, NJ
1FTEW1E55KKE18298,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,29500,99221,Automatic,4WD,Gas,18,23,Oxford White,Medium Earth Gray, Wichita, KS
2GNAXJEV6J6263362,2018,Chevrolet,Equinox,LT with 1LT ,15000,87129,Automatic,FWD,Gas,26,32,Mosaic Black Metallic,Jet Black, Columbus, OH
1C4RJFAG4LC159626,2020,Jeep,Grand,Altitude ,30998,66825,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Cincinnati, OH
2C4RC1BG3DR604328,2013,Chrysler,Town,Touring,8950,121456,Automatic,FWD,Gas,17,25,Brilliant Black Crystal Pearl,Black/Light Graystone Interior, Junction City, KS
1FMSK8DH7LGA22070,2020,Ford,Explorer,XLT ,35350,30922,Automatic,4WD,Gas,20,27,Oxford White,Ebony, Winchester, TN
3GNAXSEV8LS616601,2020,Chevrolet,Equinox,LS with 1LS ,18985,50104,Automatic,AWD,Gas,25,30,Summit White,Medium Ash Gray, Randolph, NJ
3GCPYBEK2MG254291,2021,Chevrolet,Silverado,Custom Crew Cab Short Bed ,38175,31750,Automatic,4WD,Gas,19,22,Satin Steel Metallic,Jet Black, Columbia, KY
5YJXCDE28LF235162,2020,Tesla,Model,Long Range Plus,59987,67724,Automatic,AWD,Electric,351,,White,White/Black, Wichita, KS
3FA6P0LU8LR142336,2020,Ford,Fusion,Hybrid SE ,21999,33266,Automatic,FWD,Hybrid,43,41,Agate Black Metallic,Ebony, Philadelphia, PA
1C4RJEBG2LC265081,2020,Jeep,Grand,Limited ,28669,73195,Automatic,RWD,Gas,19,26,Bright White Clearcoat,Black, Yukon, OK
1GYKNDRS0KZ102932,2019,Cadillac,XT5,Luxury ,34900,27631,Automatic,AWD,Gas,18,25,Stellar Black Metallic,Jet Black, Troy, NY
1GCUYGEDXLZ280069,2020,Chevrolet,Silverado,LTZ Crew Cab Short Bed ,47000,42080,Automatic,4WD,Gas,16,22,Satin Steel Metallic,Jet Black, Bardstown, KY
1GKKNXLS8KZ273531,2019,GMC,Acadia,Denali ,32914,24674,Automatic,AWD,Gas,17,25,Ebony Twilight Metallic,Jet Black, La Grange, IL
1C4PJMLX3JD550315,2018,Jeep,Cherokee,Latitude Plus ,20000,57651,Automatic,4WD,Gas,21,28,Diamond Black Crystal Pearlcoat,Black, Colorado Springs, CO
1C6SRFBT4KN741533,2019,Ram,1500,"Big Horn/Lone Star Quad Cab 6'4"" Box ",34277,65399,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Macon, GA
1FTEW1EP2MFA87323,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,47999,16399,Automatic,4WD,Gas,19,22,Oxford White,Black W/Baja Tan, Anderson, SC
3GKALVEX0LL146201,2020,GMC,Terrain,SLT ,26850,34571,Automatic,AWD,Gas,25,28,Ebony Twilight Metallic,Jet Black, Media, PA
3GTU2NEC8JG162810,2018,GMC,Sierra,SLT Crew Cab Short Box ,36997,74276,Automatic,4WD,Gas,15,22,Onyx Black,Jet Black, Banning, CA
1C6SRFKT2KN595164,2019,Ram,1500,"Longhorn Crew Cab 5'7"" Box ",40500,97565,Automatic,4WD,Gas,19,24,Ivory 3-Coat,Mountain Brown/Frost, Houston, TX
1FMCU9J90LUA62025,2020,Ford,Escape,Titanium ,29000,24623,Automatic,AWD,Gas,23,31,Magnetic Metallic,Sandstone, Lincoln, NE
1GCPYFED8MZ218601,2021,Chevrolet,Silverado,LT Trail Boss Crew Cab Short Bed ,46500,54217,Automatic,4WD,Gas,16,21,Summit White,Jet Black, Abilene, TX
1FTFW1ED9NFA75682,2022,Ford,F-150,Limited SuperCrew 5.5' Box ,69960,17239,Automatic,4WD,Hybrid,18,23,Agate Black Metallic,Admiral Blue, Salt Lake City, UT
3GNAXUEVXMS110801,2021,Chevrolet,Equinox,LT with 1LT ,25487,30314,Automatic,AWD,Gas,25,30,Iridescent Pearl Tricoat,Jet Black, Concord, NH
3C4NJCCB1LT140339,2020,Jeep,Compass,Limited ,20498,63737,Automatic,FWD,Gas,22,31,Granite Crystal Metallic Clearcoat,Black, Corpus Christi, TX
3FA6P0HD5KR283677,2019,Ford,Fusion,SE ,19995,50150,Automatic,FWD,Gas,23,34,Agate Black,Light Putty, Wichita, KS
1GNSKHKC4JR133177,2018,Chevrolet,Suburban,LT ,21000,226798,Automatic,4WD,Gas,15,22,Silver Ice Metallic,Jet Black, Clarksville, TN
1GTU9EET7MZ184023,2021,GMC,Sierra,AT4 Crew Cab Short Bed ,51500,31668,Automatic,4WD,Diesel,16,21,Summit White,Jet Black With Kalahari Accents, Delray Beach, FL
3FA6P0HD5ER283277,2014,Ford,Fusion,SE ,14998,117012,Automatic,FWD,Gas,22,34,Deep Impact Blue Metallic,Charcoal Black, Tyler, TX
2GNAXUEV1L6183701,2020,Chevrolet,Equinox,LT with 1LT ,25999,21690,Automatic,AWD,Gas,25,30,Mosaic Black Metallic,Jet Black, Downers Grove, IL
1C4JJXSJ4MW729198,2021,Jeep,Wrangler,Unlimited Rubicon 392,73998,13549,Automatic,4WD,Gas,13,17,Black Clearcoat,Black, Roanoke, VA
2C3CDXBG8MH638622,2021,Dodge,Charger,SXT ,24689,36693,Automatic,RWD,Gas,19,30,Granite Pearlcoat,Black, Jacksonville, FL
1G1105SAXHU156471,2017,Chevrolet,Impala,LT with 1LT,13698,110116,Automatic,FWD,Gas,22,30,Summit White,Jet Black, Frisco, TX
